period,clock,clock_display,game_clock,minutes_left_in_game,actionNumber,actionType,description,qualifier,playerName,scoreHome,scoreAway,shotResult,isFieldGoal,assisted,person_id,assister_id,previous_action,next_action,foulDrawnPersonId,stealPersonId,blockPersonId,players_on,teamId,game_id
1,PT11M37.00S,11:37,Q1 11:37,46.38333333333333,7,2pt,MISS J. Brunson 11' step back Shot,[],Brunson,0,0,Missed,True,False,1628973,,,rebound,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT11M35.00S,11:35,Q1 11:35,46.416666666666664,8,rebound,I. Hartenstein REBOUND (Off:1 Def:0),[],Hartenstein,0,0,,False,False,1628392,,2pt missed,3pt made,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT11M31.00S,11:31,Q1 11:31,46.483333333333334,9,3pt,J. Hart 25' 3PT  (3 PTS) (D. DiVincenzo 1 AST),['2ndchance'],Hart,3,0,Made,True,True,1628404,1628978.0,rebound,3pt missed,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT11M07.00S,11:07,Q1 11:07,46.88333333333333,11,3pt,MISS T. Maxey 25' pullup 3PT,[],Maxey,3,0,Missed,True,False,1630178,,3pt made,rebound,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT11M05.00S,11:05,Q1 11:05,46.916666666666664,12,rebound,J. Hart REBOUND (Off:0 Def:1),[],Hart,3,0,,False,False,1628404,,3pt missed,2pt missed,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT10M53.00S,10:53,Q1 10:53,45.11666666666667,13,2pt,MISS I. Hartenstein 8' floating Shot,['pointsinthepaint'],Hartenstein,3,0,Missed,True,False,1628392,,rebound,rebound,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT10M51.00S,10:51,Q1 10:51,45.15,14,rebound,T. Harris REBOUND (Off:0 Def:1),[],Harris,3,0,,False,False,202699,,2pt missed,3pt made,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT10M43.00S,10:43,Q1 10:43,45.28333333333333,15,3pt,J. Embiid 25' 3PT  (3 PTS) (T. Harris 1 AST),[],Embiid,3,3,Made,True,True,203954,202699.0,rebound,2pt missed,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT10M19.00S,10:19,Q1 10:19,45.68333333333333,17,2pt,MISS D. DiVincenzo 7' driving floating Shot,['pointsinthepaint'],DiVincenzo,3,3,Missed,True,False,1628978,,3pt made,rebound,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT10M17.00S,10:17,Q1 10:17,45.71666666666667,18,rebound,J. Embiid REBOUND (Off:0 Def:1),[],Embiid,3,3,,False,False,203954,,2pt missed,2pt made,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT10M03.00S,10:03,Q1 10:03,45.95,20,2pt,J. Embiid driving reverse Layup (5 PTS) (K. Lowry 1 AST),['pointsinthepaint'],Embiid,3,5,Made,True,True,203954,200768.0,rebound,foul,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT10M03.00S,10:03,Q1 10:03,45.95,22,foul,I. Hartenstein shooting personal FOUL (1 PF) (Embiid 1 FT),['1freethrow'],Hartenstein,3,5,,False,False,1628392,,2pt made,freethrow,203954.0,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT10M03.00S,10:03,Q1 10:03,45.95,24,freethrow,J. Embiid Free Throw 1 of 1 (6 PTS),[],Embiid,3,6,Made,False,False,203954,,foul,2pt missed,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT09M52.00S,09:52,Q1 09:52,44.13333333333333,25,2pt,MISS J. Hart driving Layup - blocked,['pointsinthepaint'],Hart,3,6,Missed,True,False,1628404,,freethrow,block,,,200768.0,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
1,PT09M52.00S,09:52,Q1 09:52,44.13333333333333,26,block,K. Lowry BLOCK (1 BLK),[],Lowry,3,6,,False,False,200768,,2pt missed,rebound,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612755.0,42300111
1,PT09M51.00S,09:51,Q1 09:51,44.15,27,rebound,TEAM offensive REBOUND,['team'],,3,6,,False,False,0,,block,2pt made,,,,1626162|1628384|1628392|1628404|1628973|1628978|1630178|200768|202699|203954,1610612752.0,42300111
